mirna_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
hsa-mir-196a-1	86.4491037124034	9.39792725465098	1.6544393564795876	5.680430181888586	1.3435638862970836e-08	5.7386118533366965e-08
hsa-mir-196a-2	160.53477176066397	10.291017773625075	1.6537008502267307	6.2230226054574045	4.876670832978467e-10	2.457842099821148e-09
hsa-mir-196b	75.00917891817191	5.235031411783199	0.9965808643162712	5.252992104534156	1.4964795389498142e-07	5.757447997180965e-07
hsa-mir-197	765.7304207657327	-2.588433807591122	0.4510467528403988	-5.738726177033427	9.539130619697088e-09	4.254621090555161e-08
hsa-mir-1976	6.746830469598336	-4.107280411775077	0.8370079213211334	-4.907098615377672	9.24335636320396e-07	3.2128631772791693e-06
hsa-mir-199a-1	129.0977366188284	2.1406052342096897	0.505665168567692	4.233246359983629	2.303419379760633e-05	6.558889081352311e-05
hsa-mir-199a-2	238.6250643360848	2.387578685831353	0.5100493536275212	4.68107383893472	2.853761207526521e-06	9.21984390123953e-06
hsa-mir-199b	376.9311010574802	2.8457318909746263	0.4842316821278737	5.876798226975859	4.182775204842269e-09	1.9702043955518724e-08
hsa-mir-19a	56.936468588209735	1.5971643736073518	0.3560311107199051	4.486024747606577	7.25643167200385e-06	2.2031575678855063e-05
hsa-mir-19b-1	155.97358771875054	1.9113476335402464	0.3790633438244246	5.042290858979888	4.5999138476264763e-07	1.692231079710762e-06
hsa-mir-19b-2	156.8369727177662	2.147731732868315	0.3433523870461624	6.2551821798738825	3.970521419663036e-10	2.021356359101182e-09
hsa-mir-200b	47.372055090786304	3.625293771860822	0.5169350557388015	7.013054602535258	2.331703974172113e-12	1.468973503728431e-11
hsa-mir-200c	30.67900150804436	1.1492276404008126	0.3057639622299863	3.7585450947826167	0.0001709042396113	0.0004222340037455
hsa-mir-203a	301.8214721652324	-4.89603103056816	0.7932755119738505	-6.171917520037543	6.746669576142471e-10	3.3336484964468683e-09
hsa-mir-203b	18.58998696056465	-6.42668723734653	0.9253085061161774	-6.945453537784322	3.772463726844986e-12	2.347310763370213e-11
hsa-mir-204	891.9349267254464	2.652137063782943	0.5079049480263639	5.221719288399762	1.7726954646495893e-07	6.768473592298432e-07
hsa-mir-205	6.70152703784468	3.1460453234297723	0.7458227370537551	4.218221257047867	2.462371319181536e-05	6.933157233896614e-05
hsa-mir-20a	788.6600381604459	2.4865751151744155	0.3738555774855425	6.6511649549232015	2.9078215718625592e-11	1.6104857936469555e-10
hsa-mir-21	79134.17347790963	3.397928138297748	0.6134578754138711	5.538975493639765	3.042462098028653e-08	1.2568859814806896e-07
hsa-mir-210	104.22036809315244	-2.290291965299028	0.5146522316367697	-4.450173970906758	8.580075649840597e-06	2.5894360045027907e-05
hsa-mir-211	5.308869809283987	-2.9353099717109883	0.8658020981577342	-3.3902781916985205	0.0006982173094665	0.0015420074173014
hsa-mir-2115	6.5519109667671165	3.122145106948231	0.8008512444298878	3.898533127922942	9.677716239051656e-05	0.0002488555604327
hsa-mir-214	18.54368069590218	5.464709638144697	1.1239540915191564	4.862039899475341	1.1618219619314988e-06	3.983389583765138e-06
hsa-mir-215	1.6781148663661791	-2.0359821359322656	0.754064366292274	-2.700011069271403	0.0069337169052173	0.012392174894431
hsa-mir-216b	11.798829829968874	4.370520748317978	1.229555522932032	3.554553386817306	0.0003786216353174	0.0008753454321101
hsa-mir-218-1	200.04593216343952	-3.2073676950667207	0.7481193939472236	-4.287240407101364	1.8090647580709764e-05	5.210106503244412e-05
hsa-mir-218-2	197.7595965397456	-3.301646468096884	0.7722264066554957	-4.275490244365354	1.9071715275119564e-05	5.461445737875148e-05
hsa-mir-219a-1	87.04303859825646	-5.227288694461794	0.6784320574080163	-7.704955326599562	1.30889071376265e-14	1.0148937226713472e-13
hsa-mir-219a-2	8406.222121946448	-4.159845173458944	1.0435704285938443	-3.9861662035250593	6.714948329352971e-05	0.000180017763723
hsa-mir-22	37239.2700549446	-7.550708973387961	0.3591446050432862	-21.024147007520565	3.944206196871934e-98	1.9878799232234547e-95
hsa-mir-221	1624.6974072036817	2.3466343486911176	0.2679406072271201	8.758039227335148	1.986760333442357e-18	2.3841124001308285e-17
hsa-mir-222	1039.2588739205537	3.9712405323120334	0.5289749353295873	7.507426660655823	6.030094617106841e-14	4.469364245620365e-13
hsa-mir-224	240.6968332298489	9.196156693981411	1.36458432813562	6.739163351337747	1.5930122932521133e-11	9.123615861353011e-11
hsa-mir-2355	32.66125617365707	-1.9972386833437552	0.3896392352476334	-5.125866449446293	2.961724990388108e-07	1.1139622351907511e-06
hsa-mir-23a	5538.086176762677	3.959667210321277	0.3992217670398196	9.9184652171692	3.4603599162863857e-23	6.0138668889942695e-22
hsa-mir-25	2613.69305132594	-1.376811592285975	0.4020829722755882	-3.424197708482682	0.0006166174302684	0.0013799653519906
hsa-mir-2682	3.159607959274389	-2.461065480392924	0.7614973968800821	-3.231876419375973	0.0012298022960717	0.0025402473656564
hsa-mir-26a-1	16554.621809457654	3.9243283567216234	0.2624601616758762	14.952091516151508	1.5093328472670878e-50	9.508796937782654e-49
hsa-mir-26a-2	17158.975410820778	3.962345395064016	0.2626696634449291	15.084899196571111	2.035853257152557e-51	1.7101167360081482e-49
hsa-mir-26b	5286.880153967118	3.321365701544737	0.4070057576948019	8.160488245562616	3.336730354276946e-16	3.1730416953878885e-15
hsa-mir-27a	833.1542326491492	2.575699587155744	0.5029693505225918	5.120987162497192	3.03940339759308e-07	1.134710601768083e-06
hsa-mir-28	859.8743230783098	-1.0732877079832	0.3167782334572675	-3.388135909053813	0.00070369386107	0.0015420074173014
hsa-mir-296	14.0366331001007	1.4816373057657708	0.5828474284308128	2.54206715770326	0.0110198997479794	0.0187004359359652
hsa-mir-29a	10309.386013259807	-2.2654045719883995	0.2897999723452065	-7.817131774222098	5.404052441622352e-15	4.6163431026740097e-14
hsa-mir-29b-1	555.1000481818814	-4.61129033454712	0.2214434895972977	-20.823779208559728	2.6355681577416565e-96	4.6559654592941693e-94
hsa-mir-29b-2	591.1672662105964	-4.487254167308173	0.4036215998789669	-11.117477777833878	1.0314684646876971e-28	2.079440424810398e-27
